 41.9632725; 42.7565103; 0.8783973; 5.0000000
 41.9951675; 42.7950145; 0.8796570; 5.0000000
 42.0270089; 42.8335628; 0.8811714; 5.0000000
 42.0587876; 42.8721631; 0.8829076; 5.0000000
 42.0904951; 42.9108214; 0.8848506; 5.0000000
 42.1221213; 42.9495461; 0.8871338; 5.0000000
 42.1536514; 42.9883497; 0.8898315; 5.0000000
 42.1850662; 43.0272457; 0.8930730; 5.0000000
 42.2163435; 43.0662538; 0.8969280; 5.0000000
 42.2474571; 43.1053905; 0.9014002; 5.0000000
 42.2783845; 43.1446771; 0.9064918; 5.0000000
 42.3090977; 43.1841283; 0.9122046; 5.0000000
 42.3395744; 43.2237662; 0.9185396; 5.0000000
 42.3697857; 43.2636031; 0.9254738; 4.9484500
 42.3997100; 43.3036596; 0.9329960; 4.8822011
 42.4293186; 43.3439463; 0.9410949; 4.8190309
 42.4585901; 43.3844823; 0.9497653; 4.7587777
 42.4874960; 43.4252759; 0.9589844; 4.7010674
 42.5160154; 43.4663447; 0.9687414; 4.6457299
 42.5441204; 43.5076944; 0.9789995; 4.5922306
 42.5717914; 43.5493393; 0.9897409; 4.5404496
 42.5990021; 43.5912830; 1.0009435; 4.4900523
 42.6257332; 43.6335373; 1.0125983; 4.4409860
 42.6519590; 43.6761039; 1.0247077; 4.3932271
 42.6776588; 43.7189930; 1.0372761; 4.3467142
 42.7028067; 43.7622057; 1.0502985; 4.3013385
 42.7273807; 43.8057492; 1.0637757; 4.2570653
 42.7513550; 43.8496244; 1.0777092; 4.2138560
 42.7747058; 43.8938351; 1.0921025; 4.1716847
 42.7974076; 43.9383826; 1.1069592; 4.1305358
 42.8194343; 43.9832671; 1.1222832; 4.0903551
 42.8407608; 44.0284897; 1.1380606; 4.0509177
 42.8613603; 44.0740461; 1.1542843; 4.0121267
 42.8812092; 44.1199372; 1.1709219; 3.9738359
 42.9002816; 44.1661529; 1.1879553; 3.9361542
 42.9185563; 44.2126940; 1.2053804; 3.8989455
 42.9360066; 44.2595454; 1.2231940; 3.8622330
 42.9526117; 44.3067083; 1.2414177; 3.8261465
 42.9683428; 44.3541640; 1.2600615; 3.7907180
 42.9831778; 44.4019133; 1.2791474; 3.7560829
 42.9970862; 44.4499345; 1.2986849; 3.7222946
 43.0100440; 44.4982267; 1.3186991; 3.6895352
 43.0220195; 44.5467660; 1.3392014; 3.6578851
 43.0329861; 44.5955482; 1.3602184; 3.6275711
 43.0429112; 44.6445483; 1.3817634; 3.5987116
 43.0517655; 44.6937568; 1.4038637; 3.5715896
 43.0595158; 44.7431483; 1.4265337; 3.5462532
 43.0661312; 44.7927061; 1.4497334; 3.5223490
 43.0715826; 44.8424048; 1.4734369; 3.4994704
 43.0758471; 44.8922179; 1.4973617; 3.4765819
 43.0789173; 44.9421217; 1.5213533; 3.4520272
 43.0807881; 44.9920787; 1.5453794; 3.4256540
 43.0814578; 45.0420757; 1.5694362; 3.3969015
 43.0809184; 45.0920626; 1.5938214; 3.3667356
 43.0791468; 45.1420354; 1.6187289; 3.3371811
 43.0761192; 45.1919312; 1.6441658; 3.3083962
 43.0718078; 45.2417515; 1.6701649; 3.2804044
 43.0661914; 45.2914225; 1.6967118; 3.2532814
 43.0592411; 45.3409450; 1.7238466; 3.2271294
 43.0509391; 45.3902413; 1.7515291; 3.2017393
 43.0412593; 45.4392991; 1.7797816; 3.1773705
 43.0301866; 45.4880456; 1.8086313; 3.1543493
 43.0176927; 45.5364653; 1.8381143; 3.1326811
 43.0037667; 45.5844793; 1.8681603; 3.1120732
 42.9883876; 45.6320586; 1.8988008; 3.0929893
 42.9715462; 45.6791334; 1.9300252; 3.0752755
 42.9532303; 45.7256535; 1.9618271; 3.0589204
 42.9334348; 45.7715630; 1.9939980; 3.0424840
 42.9121662; 45.8168120; 2.0264176; 3.0255043
 42.8894378; 45.8613487; 2.0589203; 3.0080273
 42.8652783; 45.9051166; 2.0914219; 2.9881189
 42.8396993; 45.9480843; 2.1241543; 2.9658473
 42.8127298; 45.9901723; 2.1572463; 2.9428543
 42.7843647; 46.0313566; 2.1906358; 2.9192014
 42.7546490; 46.0715502; 2.2242587; 2.8936873
 42.7235764; 46.1107329; 2.2583804; 2.8665957
 42.6911886; 46.1488040; 2.2931432; 2.8396650
 42.6574688; 46.1857301; 2.3286779; 2.8137739
 42.6224571; 46.2214064; 2.3650526; 2.7893139
 42.5861402; 46.2557819; 2.4024294; 2.7676706
 42.5485618; 46.2887421; 2.4409043; 2.7494302
 42.5097128; 46.3202243; 2.4803478; 2.7331355
 42.4696541; 46.3501234; 2.5206127; 2.7186108
 42.4284095; 46.3783919; 2.5607075; 2.7040080
 42.3860894; 46.4049978; 2.5998393; 2.6972407
 42.3427616; 46.4299565; 2.6379108; 2.6966473
 42.2985413; 46.4532679; 2.6747943; 2.7025949
 42.2534940; 46.4749630; 2.7105571; 2.7138046
 42.2077172; 46.4950559; 2.7452248; 2.7292043
 42.1612754; 46.5135771; 2.7788351; 2.7480264
 42.1142508; 46.5305501; 2.8114104; 2.7697079
